user_id,model_type,hit
U1332,ai_model,0
U1333,baseline,0
U1333,ai_model,0
U1334,baseline,0
U1334,ai_model,1
U1335,baseline,0
U1335,ai_model,0
U1336,baseline,0
U1336,ai_model,0
U1337,baseline,0
U1337,ai_model,0
U1338,baseline,0
U1338,ai_model,0
U1339,baseline,0
U1339,ai_model,0
U1340,baseline,0
U1340,ai_model,0
U1341,baseline,0
U1341,ai_model,0
U1342,baseline,0
U1342,ai_model,0
U1343,baseline,0
U1343,ai_model,0
U1344,baseline,0
U1344,ai_model,0
U1345,baseline,0
U1345,ai_model,0
U1346,baseline,0
U1346,ai_model,0
U1347,baseline,0
U1347,ai_model,0
U1348,baseline,0
U1348,ai_model,0
U1349,baseline,0
U1349,ai_model,1
U1350,baseline,0
U1350,ai_model,0
U1351,baseline,0
U1351,ai_model,0
U1352,baseline,0
U1352,ai_model,0
U1353,baseline,0
U1353,ai_model,0
U1354,baseline,0
U1354,ai_model,0
U1355,baseline,0
U1355,ai_model,1
U1356,baseline,0
U1356,ai_model,0
U1357,baseline,0
U1357,ai_model,0
U1358,baseline,0
U1358,ai_model,0
U1359,baseline,0
U1359,ai_model,0
U1360,baseline,0
U1360,ai_model,0
U1361,baseline,0
U1361,ai_model,0
U1362,baseline,0
U1362,ai_model,0
U1363,baseline,0
U1363,ai_model,1
U1364,baseline,0
U1364,ai_model,0
U1365,baseline,0
U1365,ai_model,0
U1366,baseline,1
U1366,ai_model,0
U1367,baseline,0
U1367,ai_model,0
U1368,baseline,0
U1368,ai_model,0
U1369,baseline,0
U1369,ai_model,0
U1370,baseline,0
U1370,ai_model,0
U1371,baseline,0
U1371,ai_model,0
U1372,baseline,0
U1372,ai_model,1
U1373,baseline,0
U1373,ai_model,0
U1374,baseline,0
U1374,ai_model,1
U1375,baseline,0
U1375,ai_model,0
U1376,baseline,0
U1376,ai_model,0
U1377,baseline,0
U1377,ai_model,0
U1378,baseline,0
U1378,ai_model,0
U1379,baseline,0
U1379,ai_model,0
U1380,baseline,0
U1380,ai_model,0
U1381,baseline,0
U1381,ai_model,0
U1382,baseline,0
U1382,ai_model,0
U1383,baseline,0
U1383,ai_model,0
U1384,baseline,0
U1384,ai_model,0
U1385,baseline,0
U1385,ai_model,0
U1386,baseline,0
U1386,ai_model,0
U1387,baseline,0
U1387,ai_model,0
U1388,baseline,0
U1388,ai_model,0
U1389,baseline,0
U1389,ai_model,0
U1390,baseline,0
U1390,ai_model,0
U1391,baseline,0
U1391,ai_model,0
U1392,baseline,0
U1392,ai_model,0
U1393,baseline,0
U1393,ai_model,1
U1394,baseline,0
U1394,ai_model,0
U1395,baseline,0
U1395,ai_model,0
U1396,baseline,0
U1396,ai_model,0
U1397,baseline,0
U1397,ai_model,0
U1398,baseline,0
U1398,ai_model,0
U1399,baseline,0
U1399,ai_model,0
U1400,baseline,0
U1400,ai_model,0
U1401,baseline,0
U1401,ai_model,0
U1402,baseline,0
U1402,ai_model,0
U1403,baseline,0
U1403,ai_model,0
U1404,baseline,0
U1404,ai_model,0
U1405,baseline,0
U1405,ai_model,1
U1406,baseline,0
U1406,ai_model,0
U1407,baseline,0
U1407,ai_model,0
U1408,baseline,0
U1408,ai_model,0
U1409,baseline,0
U1409,ai_model,1
U1410,baseline,0
U1410,ai_model,0
U1411,baseline,0
U1411,ai_model,0
U1412,baseline,0
U1412,ai_model,0
U1413,baseline,0
U1413,ai_model,0
U1414,baseline,0
U1414,ai_model,0
U1415,baseline,0
U1415,ai_model,0
U1416,baseline,0
U1416,ai_model,0
U1417,baseline,0
U1417,ai_model,0
U1418,baseline,0
U1418,ai_model,0
U1419,baseline,0
U1419,ai_model,0
U1420,baseline,0
U1420,ai_model,0
U1421,baseline,0
U1421,ai_model,0
U1422,baseline,0
U1422,ai_model,0
U1423,baseline,0
U1423,ai_model,0
U1424,baseline,0
U1424,ai_model,0
U1425,baseline,0
U1425,ai_model,0
U1426,baseline,0
U1426,ai_model,0
U1427,baseline,0
U1427,ai_model,0
U1428,baseline,0
U1428,ai_model,0
U1429,baseline,0
U1429,ai_model,0
U1430,baseline,0
U1430,ai_model,0
U1431,baseline,0
U1431,ai_model,0
U1432,baseline,0
U1432,ai_model,0
U1433,baseline,0
U1433,ai_model,1
U1434,baseline,0
U1434,ai_model,0
U1435,baseline,0
U1435,ai_model,0
U1436,baseline,0
U1436,ai_model,0
U1437,baseline,0
U1437,ai_model,0
U1438,baseline,0
U1438,ai_model,1
U1439,baseline,0
U1439,ai_model,0
U1440,baseline,0
U1440,ai_model,0
U1441,baseline,0
U1441,ai_model,0
U1442,baseline,0
U1442,ai_model,0
U1443,baseline,0
U1443,ai_model,1
U1444,baseline,0
U1444,ai_model,0
U1445,baseline,0
U1445,ai_model,1
U1446,baseline,0
U1446,ai_model,0
U1447,baseline,0
U1447,ai_model,0
U1448,baseline,0
U1448,ai_model,0
U1449,baseline,0
U1449,ai_model,1
U1450,baseline,0
U1450,ai_model,1
U1451,baseline,0
U1451,ai_model,0
U1452,baseline,0
U1452,ai_model,0
U1453,baseline,0
U1453,ai_model,0
U1454,baseline,0
U1454,ai_model,0
U1455,baseline,0
U1455,ai_model,0
U1456,baseline,0
U1456,ai_model,0
U1457,baseline,0
U1457,ai_model,0
U1458,baseline,0
U1458,ai_model,0
U1459,baseline,0
U1459,ai_model,0
U1460,baseline,0
U1460,ai_model,1
U1461,baseline,0
U1461,ai_model,0
U1462,baseline,0
U1462,ai_model,0
U1463,baseline,0
U1463,ai_model,0
U1464,baseline,0
U1464,ai_model,0
U1465,baseline,0
U1465,ai_model,0
U1466,baseline,0
U1466,ai_model,1
U1467,baseline,0
U1467,ai_model,0
U1468,baseline,0
U1468,ai_model,0
U1469,baseline,0
U1469,ai_model,0
U1470,baseline,0
U1470,ai_model,0
U1471,baseline,0
U1471,ai_model,0
U1472,baseline,0
U1472,ai_model,0
U1473,baseline,0
U1473,ai_model,1
U1474,baseline,0
U1474,ai_model,0
U1475,baseline,0
U1475,ai_model,0
U1476,baseline,0
U1476,ai_model,0
U1477,baseline,0
U1477,ai_model,0
U1478,baseline,0
U1478,ai_model,0
U1479,baseline,0
U1479,ai_model,1
U1480,baseline,0
U1480,ai_model,0
U1481,baseline,0
U1481,ai_model,0
U1482,baseline,0
U1482,ai_model,0
U1483,baseline,0
U1483,ai_model,0
U1484,baseline,0
U1484,ai_model,0
U1485,baseline,0
U1485,ai_model,0
U1486,baseline,0
U1486,ai_model,0
U1487,baseline,0
U1487,ai_model,0
U1488,baseline,0
U1488,ai_model,0
U1489,baseline,0
U1489,ai_model,0
U1490,baseline,0
U1490,ai_model,0
U1491,baseline,0
U1491,ai_model,0
U1492,baseline,0
U1492,ai_model,0
U1493,baseline,0
U1493,ai_model,1
U1494,baseline,0
U1494,ai_model,0
U1495,baseline,0
U1495,ai_model,0
U1496,baseline,0
U1496,ai_model,0
U1497,baseline,0
U1497,ai_model,0
U1498,baseline,0
U1498,ai_model,1
U1499,baseline,0
U1499,ai_model,0
U1500,baseline,0
U1500,ai_model,0
U1501,baseline,0
U1501,ai_model,0
U1502,baseline,0
U1502,ai_model,0
U1503,baseline,0
U1503,ai_model,0
U1504,baseline,0
U1504,ai_model,0
U1505,baseline,0
U1505,ai_model,1
U1506,baseline,0
U1506,ai_model,0
U1507,baseline,1
U1507,ai_model,0
U1508,baseline,0
U1508,ai_model,0
U1509,baseline,0
U1509,ai_model,0
U1510,baseline,0
U1510,ai_model,0
U1511,baseline,0
U1511,ai_model,0
U1512,baseline,0
U1512,ai_model,0
U1513,baseline,0
U1513,ai_model,0
U1514,baseline,0
U1514,ai_model,0
U1515,baseline,0
U1515,ai_model,0
U1516,baseline,0
U1516,ai_model,0
U1517,baseline,0
U1517,ai_model,0
U1518,baseline,0
U1518,ai_model,1
U1519,baseline,0
U1519,ai_model,0
U1520,baseline,0
U1520,ai_model,1
U1521,baseline,0
U1521,ai_model,0
U1522,baseline,0
U1522,ai_model,0
U1523,baseline,0
U1523,ai_model,0
U1524,baseline,0
U1524,ai_model,0
U1525,baseline,0
U1525,ai_model,0
U1526,baseline,0
U1526,ai_model,0
U1527,baseline,0
U1527,ai_model,0
U1528,baseline,0
U1528,ai_model,0
U1529,baseline,0
U1529,ai_model,0
U1530,baseline,0
U1530,ai_model,0
U1531,baseline,0
U1531,ai_model,0
U1532,baseline,0
U1532,ai_model,0
U1533,baseline,0
U1533,ai_model,0
U1534,baseline,0
U1534,ai_model,1
U1535,baseline,0
U1535,ai_model,0
U1536,baseline,0
U1536,ai_model,1
U1537,baseline,0
U1537,ai_model,0
U1538,baseline,0
U1538,ai_model,0
U1539,baseline,0
U1539,ai_model,1
U1540,baseline,0
U1540,ai_model,0
U1541,baseline,0
U1541,ai_model,0
U1542,baseline,0
U1542,ai_model,0
U1543,baseline,0
U1543,ai_model,0
U1544,baseline,0
U1544,ai_model,0
U1545,baseline,0
U1545,ai_model,0
U1546,baseline,0
U1546,ai_model,0
U1547,baseline,0
U1547,ai_model,0
U1548,baseline,0
U1548,ai_model,0
U1549,baseline,0
U1549,ai_model,0
U1550,baseline,0
U1550,ai_model,0
U1551,baseline,0
U1551,ai_model,0
U1552,baseline,0
U1552,ai_model,0
U1553,baseline,0
U1553,ai_model,0
U1554,baseline,0
U1554,ai_model,0
U1555,baseline,0
U1555,ai_model,1
U1556,baseline,0
U1556,ai_model,0
U1557,baseline,0
U1557,ai_model,0
U1558,baseline,0
U1558,ai_model,0
U1559,baseline,0
U1559,ai_model,0
U1560,baseline,0
U1560,ai_model,0
U1561,baseline,0
U1561,ai_model,0
U1562,baseline,0
U1562,ai_model,0
U1563,baseline,0
U1563,ai_model,0
U1564,baseline,0
U1564,ai_model,0
U1565,baseline,0
U1565,ai_model,0
U1566,baseline,0
U1566,ai_model,0
U1567,baseline,0
U1567,ai_model,0
U1568,baseline,0
U1568,ai_model,0
U1569,baseline,0
U1569,ai_model,0
U1570,baseline,0
U1570,ai_model,0
U1571,baseline,0
U1571,ai_model,0
U1572,baseline,0
U1572,ai_model,0
U1573,baseline,0
U1573,ai_model,0
U1574,baseline,0
U1574,ai_model,0
U1575,baseline,0
U1575,ai_model,0
U1576,baseline,0
U1576,ai_model,0
U1577,baseline,0
U1577,ai_model,0
U1578,baseline,0
U1578,ai_model,0
U1579,baseline,0
U1579,ai_model,1
U1580,baseline,0
U1580,ai_model,0
U1581,baseline,0
U1581,ai_model,0
U1582,baseline,0
U1582,ai_model,0
U1583,baseline,0
U1583,ai_model,0
U1584,baseline,0
U1584,ai_model,0
U1585,baseline,0
U1585,ai_model,0
U1586,baseline,0
U1586,ai_model,0
U1587,baseline,0
U1587,ai_model,0
U1588,baseline,0
U1588,ai_model,0
U1589,baseline,0
U1589,ai_model,0
U1590,baseline,0
U1590,ai_model,1
U1591,baseline,0
U1591,ai_model,0
U1592,baseline,0
U1592,ai_model,0
U1593,baseline,0
U1593,ai_model,0
U1594,baseline,0
U1594,ai_model,0
U1595,baseline,0
U1595,ai_model,1
U1596,baseline,0
U1596,ai_model,0
U1597,baseline,0
U1597,ai_model,0
U1598,baseline,0
U1598,ai_model,0
U1599,baseline,0
U1599,ai_model,1
U1600,baseline,0
U1600,ai_model,0
U1601,baseline,0
U1601,ai_model,1
U1602,baseline,0
U1602,ai_model,0
U1603,baseline,0
U1603,ai_model,0
U1604,baseline,0
U1604,ai_model,0
U1605,baseline,0
U1605,ai_model,0
U1606,baseline,0
U1606,ai_model,0
U1607,baseline,0
U1607,ai_model,0
U1608,baseline,0
U1608,ai_model,0
U1609,baseline,0
U1609,ai_model,0
U1610,baseline,0
U1610,ai_model,0
U1611,baseline,0
U1611,ai_model,0
U1612,baseline,0
U1612,ai_model,0
U1613,baseline,0
U1613,ai_model,0
U1614,baseline,0
U1614,ai_model,0
U1615,baseline,0
U1615,ai_model,0
U1616,baseline,0
U1616,ai_model,0
U1617,baseline,0
U1617,ai_model,0
U1618,baseline,0
U1618,ai_model,0
U1619,baseline,0
U1619,ai_model,0
U1620,baseline,0
U1620,ai_model,0
U1621,baseline,0
U1621,ai_model,0
U1622,baseline,0
U1622,ai_model,0
U1623,baseline,0
U1623,ai_model,0
U1624,baseline,0
U1624,ai_model,0
U1625,baseline,0
U1625,ai_model,0
U1626,baseline,0
U1626,ai_model,0
U1627,baseline,0
U1627,ai_model,0
U1628,baseline,0
U1628,ai_model,0
U1629,baseline,0
U1629,ai_model,0
U1630,baseline,0
U1630,ai_model,0
U1631,baseline,0
U1631,ai_model,0
U1632,baseline,0
U1632,ai_model,1
U1633,baseline,0
U1633,ai_model,0
U1634,baseline,0
U1634,ai_model,0
U1635,baseline,0
U1635,ai_model,0
U1636,baseline,0
U1636,ai_model,0
U1637,baseline,0
U1637,ai_model,0
U1638,baseline,0
U1638,ai_model,0
U1639,baseline,0
U1639,ai_model,0
U1640,baseline,0
U1640,ai_model,0
U1641,baseline,0
U1641,ai_model,0
U1642,baseline,0
U1642,ai_model,0
U1643,baseline,0
U1643,ai_model,1
U1644,baseline,0
U1644,ai_model,0
U1645,baseline,0
U1645,ai_model,1
U1646,baseline,0
U1646,ai_model,0
U1647,baseline,0
U1647,ai_model,0
U1648,baseline,0
U1648,ai_model,0
U1649,baseline,0
U1649,ai_model,0
U1650,baseline,0
U1650,ai_model,0
U1651,baseline,0
U1651,ai_model,0
U1652,baseline,0
U1652,ai_model,0
U1653,baseline,0
U1653,ai_model,0
U1654,baseline,0
U1654,ai_model,0
U1655,baseline,0
U1655,ai_model,0
U1656,baseline,0
U1656,ai_model,0
U1657,baseline,0
U1657,ai_model,0
U1658,baseline,0
U1658,ai_model,0
U1659,baseline,0
U1659,ai_model,0
U1660,baseline,0
U1660,ai_model,0
U1661,baseline,0
U1661,ai_model,0
U1662,baseline,0
U1662,ai_model,0
U1663,baseline,0
U1663,ai_model,0
U1664,baseline,0
U1664,ai_model,0
U1665,baseline,0
U1665,ai_model,0
U1666,baseline,0
U1666,ai_model,0
U1667,baseline,0
U1667,ai_model,0
U1668,baseline,0
U1668,ai_model,0
U1669,baseline,0
U1669,ai_model,0
U1670,baseline,0
U1670,ai_model,0
U1671,baseline,0
U1671,ai_model,1
U1672,baseline,0
U1672,ai_model,0
U1673,baseline,0
U1673,ai_model,0
U1674,baseline,0
U1674,ai_model,1
U1675,baseline,0
U1675,ai_model,0
U1676,baseline,0
U1676,ai_model,0
U1677,baseline,0
U1677,ai_model,0
U1678,baseline,0
U1678,ai_model,0
U1679,baseline,0
U1679,ai_model,0
U1680,baseline,0
U1680,ai_model,0
U1681,baseline,0
U1681,ai_model,0
U1682,baseline,0
U1682,ai_model,0
U1683,baseline,0
U1683,ai_model,0
U1684,baseline,0
U1684,ai_model,0
U1685,baseline,0
U1685,ai_model,0
U1686,baseline,0
U1686,ai_model,1
U1687,baseline,0
U1687,ai_model,0
U1688,baseline,0
U1688,ai_model,0
U1689,baseline,0
U1689,ai_model,0
U1690,baseline,1
U1690,ai_model,0
U1691,baseline,0
U1691,ai_model,0
U1692,baseline,0
U1692,ai_model,0
U1693,baseline,0
U1693,ai_model,0
U1694,baseline,0
U1694,ai_model,0
U1695,baseline,0
U1695,ai_model,0
U1696,baseline,0
U1696,ai_model,0
U1697,baseline,0
U1697,ai_model,0
U1698,baseline,0
U1698,ai_model,1
U1699,baseline,0
U1699,ai_model,0
U1700,baseline,0
U1700,ai_model,0
U1701,baseline,0
U1701,ai_model,1
U1702,baseline,0
U1702,ai_model,0
U1703,baseline,0
U1703,ai_model,0
U1704,baseline,0
U1704,ai_model,0
U1705,baseline,0
U1705,ai_model,0
U1706,baseline,0
U1706,ai_model,0
U1707,baseline,0
U1707,ai_model,0
U1708,baseline,0
U1708,ai_model,0
U1709,baseline,0
U1709,ai_model,1
U1710,baseline,0
U1710,ai_model,0
U1711,baseline,0
U1711,ai_model,0
U1712,baseline,0
U1712,ai_model,0
U1713,baseline,0
U1713,ai_model,1
U1714,baseline,0
U1714,ai_model,0
U1715,baseline,1
U1715,ai_model,1
U1716,baseline,0
U1716,ai_model,0
U1717,baseline,0
U1717,ai_model,0
U1718,baseline,0
U1718,ai_model,1
U1719,baseline,0
U1719,ai_model,1
U1720,baseline,0
U1720,ai_model,0
U1721,baseline,0
U1721,ai_model,0
U1722,baseline,0
U1722,ai_model,0
U1723,baseline,0
U1723,ai_model,0
U1724,baseline,0
U1724,ai_model,0
U1725,baseline,0
U1725,ai_model,0
U1726,baseline,0
U1726,ai_model,0
U1727,baseline,0
U1727,ai_model,0
U1728,baseline,0
U1728,ai_model,0
U1729,baseline,0
U1729,ai_model,0
U1730,baseline,0
U1730,ai_model,0
U1731,baseline,0
U1731,ai_model,0
U1732,baseline,0
U1732,ai_model,0
U1733,baseline,0
U1733,ai_model,1
U1734,baseline,0
U1734,ai_model,0
U1735,baseline,0
U1735,ai_model,0
U1736,baseline,0
U1736,ai_model,0
U1737,baseline,0
U1737,ai_model,0
U1738,baseline,0
U1738,ai_model,0
U1739,baseline,0
U1739,ai_model,0
U1740,baseline,0
U1740,ai_model,0
U1741,baseline,0
U1741,ai_model,0
U1742,baseline,0
U1742,ai_model,0
U1743,baseline,0
U1743,ai_model,0
U1744,baseline,0
U1744,ai_model,0
U1745,baseline,0
U1745,ai_model,0
U1746,baseline,0
U1746,ai_model,0
U1747,baseline,0
U1747,ai_model,0
U1748,baseline,0
U1748,ai_model,1
U1749,baseline,0
U1749,ai_model,0
U1750,baseline,0
U1750,ai_model,0
U1751,baseline,0
U1751,ai_model,0
U1752,baseline,0
U1752,ai_model,0
U1753,baseline,0
U1753,ai_model,0
U1754,baseline,0
U1754,ai_model,0
U1755,baseline,0
U1755,ai_model,0
U1756,baseline,0
U1756,ai_model,0
U1757,baseline,0
U1757,ai_model,1
U1758,baseline,0
U1758,ai_model,0
U1759,baseline,0
U1759,ai_model,0
U1760,baseline,0
U1760,ai_model,1
U1761,baseline,0
U1761,ai_model,0
U1762,baseline,0
U1762,ai_model,0
U1763,baseline,0
U1763,ai_model,0
U1764,baseline,0
U1764,ai_model,0
U1765,baseline,0
U1765,ai_model,0
U1766,baseline,0
U1766,ai_model,0
U1767,baseline,0
U1767,ai_model,0
U1768,baseline,0
U1768,ai_model,0
U1769,baseline,0
U1769,ai_model,0
U1770,baseline,0
U1770,ai_model,0
U1771,baseline,0
U1771,ai_model,0
U1772,baseline,0
U1772,ai_model,0
U1773,baseline,0
U1773,ai_model,0
U1774,baseline,0
U1774,ai_model,0
U1775,baseline,0
U1775,ai_model,0
U1776,baseline,0
U1776,ai_model,0
U1777,baseline,0
U1777,ai_model,0
U1778,baseline,0
U1778,ai_model,0
U1779,baseline,0
U1779,ai_model,1
U1780,baseline,0
U1780,ai_model,0
U1781,baseline,0
U1781,ai_model,0
U1782,baseline,0
U1782,ai_model,0
U1783,baseline,0
U1783,ai_model,0
U1784,baseline,0
U1784,ai_model,0
U1785,baseline,0
U1785,ai_model,0
U1786,baseline,0
U1786,ai_model,0
U1787,baseline,0
U1787,ai_model,1
U1788,baseline,0
U1788,ai_model,0
U1789,baseline,0
U1789,ai_model,0
U1790,baseline,0
U1790,ai_model,0
U1791,baseline,0
U1791,ai_model,0
U1792,baseline,0
U1792,ai_model,1
U1793,baseline,0
U1793,ai_model,0
U1794,baseline,0
U1794,ai_model,0
U1795,baseline,0
U1795,ai_model,0
U1796,baseline,0
U1796,ai_model,0
U1797,baseline,0
U1797,ai_model,0
U1798,baseline,0
U1798,ai_model,0
U1799,baseline,0
U1799,ai_model,0
U1800,baseline,0
U1800,ai_model,0
U1801,baseline,0
U1801,ai_model,0
U1802,baseline,0
U1802,ai_model,0
U1803,baseline,0
U1803,ai_model,0
U1804,baseline,0
U1804,ai_model,0
U1805,baseline,0
U1805,ai_model,1
U1806,baseline,0
U1806,ai_model,0
U1807,baseline,0
U1807,ai_model,1
U1808,baseline,0
U1808,ai_model,0
U1809,baseline,0
U1809,ai_model,0
U1810,baseline,0
U1810,ai_model,0
U1811,baseline,0
U1811,ai_model,0
U1812,baseline,0
U1812,ai_model,0
U1813,baseline,0
U1813,ai_model,0
U1814,baseline,0
U1814,ai_model,0
U1815,baseline,0
U1815,ai_model,0
U1816,baseline,0
U1816,ai_model,0
U1817,baseline,0
U1817,ai_model,0
U1818,baseline,0
U1818,ai_model,0
U1819,baseline,0
U1819,ai_model,0
U1820,baseline,0
U1820,ai_model,0
U1821,baseline,0
U1821,ai_model,0
U1822,baseline,1
U1822,ai_model,1
U1823,baseline,0
U1823,ai_model,0
U1824,baseline,0
U1824,ai_model,0
U1825,baseline,0
U1825,ai_model,0
U1826,baseline,0
U1826,ai_model,0
U1827,baseline,0
U1827,ai_model,1
U1828,baseline,0
U1828,ai_model,0
U1829,baseline,0
U1829,ai_model,1
U1830,baseline,0
U1830,ai_model,0
U1831,baseline,0
U1831,ai_model,1
U1832,baseline,0
U1832,ai_model,0
U1833,baseline,0
U1833,ai_model,0
U1834,baseline,0
U1834,ai_model,0
U1835,baseline,0
U1835,ai_model,0
U1836,baseline,0
U1836,ai_model,0
U1837,baseline,0
U1837,ai_model,0
U1838,baseline,0
U1838,ai_model,0
U1839,baseline,0
U1839,ai_model,0
U1840,baseline,0
U1840,ai_model,0
U1841,baseline,0
U1841,ai_model,0
U1842,baseline,0
U1842,ai_model,0
U1843,baseline,0
U1843,ai_model,0
U1844,baseline,0
U1844,ai_model,0
U1845,baseline,1
U1845,ai_model,0
U1846,baseline,0
U1846,ai_model,0
U1847,baseline,0
U1847,ai_model,0
U1848,baseline,0
U1848,ai_model,0
U1849,baseline,0
U1849,ai_model,0
U1850,baseline,0
U1850,ai_model,0
U1851,baseline,0
U1851,ai_model,0
U1852,baseline,0
U1852,ai_model,0
U1853,baseline,0
U1853,ai_model,0
U1854,baseline,0
U1854,ai_model,0
U1855,baseline,0
U1855,ai_model,0
U1856,baseline,0
U1856,ai_model,0
U1857,baseline,0
U1857,ai_model,0
U1858,baseline,0
U1858,ai_model,0
U1859,baseline,0
U1859,ai_model,0
U1860,baseline,0
U1860,ai_model,0
U1861,baseline,0
U1861,ai_model,0
U1862,baseline,0
U1862,ai_model,0
U1863,baseline,0
U1863,ai_model,0
U1864,baseline,0
U1864,ai_model,1
U1865,baseline,0
U1865,ai_model,1
U1866,baseline,0
U1866,ai_model,0
U1867,baseline,0
U1867,ai_model,0
U1868,baseline,0
U1868,ai_model,0
U1869,baseline,0
U1869,ai_model,0
U1870,baseline,0
U1870,ai_model,0
U1871,baseline,0
U1871,ai_model,0
U1872,baseline,0
U1872,ai_model,0
U1873,baseline,0
U1873,ai_model,0
U1874,baseline,0
U1874,ai_model,0
U1875,baseline,0
U1875,ai_model,0
U1876,baseline,1
U1876,ai_model,0
U1877,baseline,0
U1877,ai_model,0
U1878,baseline,0
U1878,ai_model,0
U1879,baseline,0
U1879,ai_model,0
U1880,baseline,0
U1880,ai_model,0
U1881,baseline,0
U1881,ai_model,1
U1882,baseline,0
U1882,ai_model,0
U1883,baseline,0
U1883,ai_model,1
U1884,baseline,0
U1884,ai_model,0
U1885,baseline,0
U1885,ai_model,0
U1886,baseline,0
U1886,ai_model,0
U1887,baseline,0
U1887,ai_model,0
U1888,baseline,0
U1888,ai_model,0
U1889,baseline,0
U1889,ai_model,0
U1890,baseline,0
U1890,ai_model,0
U1891,baseline,0
U1891,ai_model,0
U1892,baseline,0
U1892,ai_model,0
U1893,baseline,0
U1893,ai_model,0
U1894,baseline,0
U1894,ai_model,0
U1895,baseline,0
U1895,ai_model,0
U1896,baseline,0
U1896,ai_model,0
U1897,baseline,0
U1897,ai_model,0
U1898,baseline,0
U1898,ai_model,0
U1899,baseline,0
U1899,ai_model,0
U1900,baseline,0
U1900,ai_model,0
U1901,baseline,0
U1901,ai_model,0
U1902,baseline,0
U1902,ai_model,0
U1903,baseline,0
U1903,ai_model,0
U1904,baseline,0
U1904,ai_model,0
U1905,baseline,0
U1905,ai_model,0
U1906,baseline,0
U1906,ai_model,0
U1907,baseline,0
U1907,ai_model,0
U1908,baseline,0
U1908,ai_model,0
U1909,baseline,0
U1909,ai_model,0
U1910,baseline,0
U1910,ai_model,0
U1911,baseline,1
U1911,ai_model,0
U1912,baseline,0
U1912,ai_model,0
U1913,baseline,0
U1913,ai_model,0
U1914,baseline,0
U1914,ai_model,0
U1915,baseline,0
U1915,ai_model,0
U1916,baseline,0
U1916,ai_model,0
U1917,baseline,0
U1917,ai_model,1
U1918,baseline,1
U1918,ai_model,1
U1919,baseline,0
U1919,ai_model,0
U1920,baseline,0
U1920,ai_model,0
U1921,baseline,0
U1921,ai_model,0
U1922,baseline,0
U1922,ai_model,0
U1923,baseline,0
U1923,ai_model,0
U1924,baseline,0
U1924,ai_model,0
U1925,baseline,0
U1925,ai_model,0
U1926,baseline,0
U1926,ai_model,1
U1927,baseline,0
U1927,ai_model,0
U1928,baseline,0
U1928,ai_model,1
U1929,baseline,0
U1929,ai_model,1
U1930,baseline,0
U1930,ai_model,0
U1931,baseline,0
U1931,ai_model,1
U1932,baseline,0
U1932,ai_model,0
U1933,baseline,0
U1933,ai_model,0
U1934,baseline,0
U1934,ai_model,0
U1935,baseline,0
U1935,ai_model,0
U1936,baseline,0
U1936,ai_model,0
U1937,baseline,0
U1937,ai_model,0
U1938,baseline,0
U1938,ai_model,0
U1939,baseline,0
U1939,ai_model,0
U1940,baseline,0
U1940,ai_model,0
U1941,baseline,0
U1941,ai_model,0
U1942,baseline,0
U1942,ai_model,0
U1943,baseline,0
U1943,ai_model,0
U1944,baseline,0
U1944,ai_model,0
U1945,baseline,0
U1945,ai_model,1
U1946,baseline,0
U1946,ai_model,0
U1947,baseline,1
U1947,ai_model,1
U1948,baseline,0
U1948,ai_model,1
U1949,baseline,0
U1949,ai_model,0
U1950,baseline,0
U1950,ai_model,0
U1951,baseline,0
U1951,ai_model,0
U1952,baseline,0
U1952,ai_model,0
U1953,baseline,0
U1953,ai_model,0
U1954,baseline,0
U1954,ai_model,1
U1955,baseline,0
U1955,ai_model,0
U1956,baseline,0
U1956,ai_model,1
U1957,baseline,0
U1957,ai_model,0
U1958,baseline,0
U1958,ai_model,0
U1959,baseline,0
U1959,ai_model,0
U1960,baseline,0
U1960,ai_model,1
U1961,baseline,0
U1961,ai_model,1
U1962,baseline,0
U1962,ai_model,0
U1963,baseline,0
U1963,ai_model,1
U1964,baseline,0
U1964,ai_model,0
U1965,baseline,0
U1965,ai_model,0
U1966,baseline,0
U1966,ai_model,0
U1967,baseline,0
U1967,ai_model,0
U1968,baseline,0
U1968,ai_model,1
U1969,baseline,0
U1969,ai_model,0
U1970,baseline,0
U1970,ai_model,0
U1971,baseline,0
U1971,ai_model,0
U1972,baseline,0
U1972,ai_model,0
U1973,baseline,0
U1973,ai_model,0
U1974,baseline,0
U1974,ai_model,0
U1975,baseline,0
U1975,ai_model,0
U1976,baseline,0
U1976,ai_model,0
U1977,baseline,0
U1977,ai_model,0
U1978,baseline,0
U1978,ai_model,1
U1979,baseline,0
U1979,ai_model,0
U1980,baseline,0
U1980,ai_model,0
U1981,baseline,0
U1981,ai_model,0
U1982,baseline,0
U1982,ai_model,0
U1983,baseline,0
U1983,ai_model,0
U1984,baseline,0
U1984,ai_model,0
U1985,baseline,0
U1985,ai_model,0
U1986,baseline,0
U1986,ai_model,0
U1987,baseline,0
U1987,ai_model,1
U1988,baseline,0
U1988,ai_model,0
U1989,baseline,0
U1989,ai_model,0
U1990,baseline,0
U1990,ai_model,0
U1991,baseline,0
U1991,ai_model,0
U1992,baseline,0
U1992,ai_model,0
U1993,baseline,0
U1993,ai_model,0
U1994,baseline,0
U1994,ai_model,0
U1995,baseline,0
U1995,ai_model,0
U1996,baseline,0
U1996,ai_model,1
U1997,baseline,0
U1997,ai_model,0
U1998,baseline,0
