user_id,product_id,category
U0976,P0481,Electronics
U0976,P0279,Sports & Outdoors
U0977,P0464,Health
U0977,P0440,Books
U0977,P0377,Books
U0977,P0229,Books
U0977,P0439,Health
U0978,P0199,Pet Supplies
U0978,P0128,Pet Supplies
U0978,P0401,Pet Supplies
U0978,P0366,Pet Supplies
U0978,P0279,Sports & Outdoors
U0979,P0383,Electronics
U0979,P0162,Electronics
U0979,P0481,Electronics
U0979,P0059,Electronics
U0979,P0401,Pet Supplies
U0980,P0210,Sports & Outdoors
U0980,P0002,Sports & Outdoors
U0980,P0166,Sports & Outdoors
U0980,P0097,Sports & Outdoors
U0980,P0382,Pet Supplies
U0981,P0162,Electronics
U0981,P0383,Electronics
U0981,P0038,Electronics
U0981,P0426,Electronics
U0981,P0401,Pet Supplies
U0982,P0338,Pet Supplies
U0982,P0399,Pet Supplies
U0982,P0387,Pet Supplies
U0982,P0128,Pet Supplies
U0982,P0434,Home & Kitchen
U0983,P0481,Electronics
U0983,P0094,Electronics
U0983,P0421,Electronics
U0983,P0162,Electronics
U0983,P0338,Pet Supplies
U0984,P0071,Clothing
U0984,P0062,Beauty & Personal Care
U0984,P0412,Beauty & Personal Care
U0984,P0308,Beauty & Personal Care
U0984,P0172,Clothing
U0985,P0254,Beauty & Personal Care
U0985,P0326,Beauty & Personal Care
U0985,P0017,Beauty & Personal Care
U0985,P0183,Beauty & Personal Care
U0985,P0087,Toys
U0986,P0002,Sports & Outdoors
U0986,P0193,Sports & Outdoors
U0986,P0333,Books
U0986,P0437,Sports & Outdoors
U0986,P0097,Sports & Outdoors
U0987,P0383,Electronics
U0987,P0162,Electronics
U0987,P0375,Electronics
U0987,P0482,Electronics
U0987,P0225,Pet Supplies
U0988,P0298,Home & Kitchen
U0988,P0477,Home & Kitchen
U0988,P0323,Toys
U0988,P0331,Home & Kitchen
U0988,P0020,Toys
U0989,P0150,Health
U0989,P0221,Health
U0989,P0057,Health
U0989,P0473,Health
U0989,P0089,Automotive
U0990,P0162,Electronics
U0990,P0481,Electronics
U0990,P0421,Electronics
U0990,P0375,Electronics
U0990,P0128,Pet Supplies
U0991,P0141,Toys
U0991,P0267,Toys
U0991,P0130,Automotive
U0991,P0040,Toys
U0991,P0424,Beauty & Personal Care
U0992,P0383,Electronics
U0992,P0361,Electronics
U0992,P0059,Electronics
U0992,P0358,Electronics
U0992,P0279,Sports & Outdoors
U0993,P0107,Beauty & Personal Care
U0993,P0200,Beauty & Personal Care
U0993,P0424,Beauty & Personal Care
U0993,P0138,Beauty & Personal Care
U0993,P0339,Automotive
U0994,P0089,Automotive
U0994,P0476,Sports & Outdoors
U0994,P0382,Pet Supplies
U0994,P0279,Sports & Outdoors
U0994,P0216,Sports & Outdoors
U0995,P0199,Pet Supplies
U0995,P0388,Books
U0995,P0328,Pet Supplies
U0995,P0134,Pet Supplies
U0995,P0190,Books
U0996,P0038,Electronics
U0996,P0383,Electronics
U0996,P0162,Electronics
U0996,P0361,Electronics
U0996,P0051,Clothing
U0997,P0045,Health
U0997,P0473,Health
U0997,P0057,Health
U0997,P0086,Books
U0997,P0189,Health
U0998,P0183,Beauty & Personal Care
U0998,P0136,Home & Kitchen
U0998,P0308,Beauty & Personal Care
U0998,P0053,Home & Kitchen
U0998,P0366,Pet Supplies
U0999,P0356,Clothing
U0999,P0325,Clothing
U0999,P0295,Clothing
U0999,P0460,Clothing
U0999,P0056,Toys
U1000,P0279,Sports & Outdoors
U1000,P0151,Sports & Outdoors
U1000,P0266,Sports & Outdoors
U1000,P0329,Sports & Outdoors
U1000,P0402,Home & Kitchen
U1001,P0361,Electronics
U1001,P0383,Electronics
U1001,P0038,Electronics
U1001,P0173,Electronics
U1001,P0127,Beauty & Personal Care
U1002,P0087,Toys
U1002,P0323,Toys
U1002,P0283,Toys
U1002,P0300,Toys
U1002,P0483,Beauty & Personal Care
U1003,P0319,Books
U1003,P0440,Books
U1003,P0251,Books
U1003,P0190,Books
U1003,P0154,Home & Kitchen
U1004,P0095,Electronics
U1004,P0383,Electronics
U1004,P0203,Electronics
U1004,P0011,Electronics
U1004,P0127,Beauty & Personal Care
U1005,P0039,Electronics
U1005,P0038,Electronics
U1005,P0095,Electronics
U1005,P0064,Electronics
U1005,P0307,Beauty & Personal Care
U1006,P0094,Electronics
U1006,P0481,Electronics
U1006,P0204,Electronics
U1006,P0426,Electronics
U1006,P0279,Sports & Outdoors
U1007,P0387,Pet Supplies
U1007,P0449,Pet Supplies
U1007,P0417,Automotive
U1007,P0082,Automotive
U1007,P0225,Pet Supplies
U1008,P0190,Books
U1008,P0344,Books
U1008,P0489,Books
U1008,P0333,Books
U1008,P0027,Home & Kitchen
U1009,P0071,Clothing
U1009,P0155,Clothing
U1009,P0119,Clothing
U1009,P0165,Clothing
U1009,P0363,Home & Kitchen
U1010,P0133,Books
U1010,P0440,Books
U1010,P0377,Books
U1010,P0280,Books
U1010,P0382,Pet Supplies
U1011,P0162,Electronics
U1011,P0481,Electronics
U1011,P0038,Electronics
U1011,P0383,Electronics
U1011,P0279,Sports & Outdoors
U1012,P0141,Toys
U1012,P0400,Toys
U1012,P0420,Toys
U1012,P0323,Toys
U1012,P0279,Sports & Outdoors
U1013,P0045,Health
U1013,P0473,Health
U1013,P0221,Health
U1013,P0210,Sports & Outdoors
U1013,P0028,Health
U1014,P0463,Home & Kitchen
U1014,P0247,Health
U1014,P0027,Home & Kitchen
U1014,P0479,Home & Kitchen
U1014,P0451,Health
U1015,P0135,Pet Supplies
U1015,P0387,Pet Supplies
U1015,P0305,Pet Supplies
U1015,P0442,Pet Supplies
U1015,P0267,Toys
U1016,P0473,Health
U1016,P0451,Health
U1016,P0425,Health
U1016,P0121,Health
U1016,P0279,Sports & Outdoors
U1017,P0118,Toys
U1017,P0387,Pet Supplies
U1017,P0267,Toys
U1017,P0084,Toys
U1017,P0323,Toys
U1018,P0375,Electronics
U1018,P0427,Automotive
U1018,P0187,Electronics
U1018,P0481,Electronics
U1018,P0222,Automotive
U1019,P0356,Clothing
U1019,P0071,Clothing
U1019,P0325,Clothing
U1019,P0295,Clothing
U1019,P0373,Pet Supplies
U1020,P0033,Clothing
U1020,P0486,Clothing
U1020,P0460,Clothing
U1020,P0356,Clothing
U1020,P0445,Toys
U1021,P0189,Health
U1021,P0473,Health
U1021,P0478,Home & Kitchen
U1021,P0221,Health
U1021,P0057,Health
U1022,P0356,Clothing
U1022,P0467,Clothing
U1022,P0071,Clothing
U1022,P0486,Clothing
U1022,P0451,Health
U1023,P0082,Automotive
U1023,P0089,Automotive
U1023,P0427,Automotive
U1023,P0222,Automotive
U1023,P0311,Beauty & Personal Care
U1024,P0437,Sports & Outdoors
U1024,P0216,Sports & Outdoors
U1024,P0097,Sports & Outdoors
U1024,P0210,Sports & Outdoors
U1024,P0373,Pet Supplies
U1025,P0383,Electronics
U1025,P0038,Electronics
U1025,P0426,Electronics
U1025,P0204,Electronics
U1025,P0323,Toys
U1026,P0038,Electronics
U1026,P0358,Electronics
U1026,P0365,Electronics
U1026,P0361,Electronics
U1026,P0298,Home & Kitchen
U1027,P0361,Electronics
U1027,P0038,Electronics
U1027,P0203,Electronics
U1027,P0481,Electronics
U1027,P0247,Health
U1028,P0051,Clothing
U1028,P0356,Clothing
U1028,P0004,Automotive
U1028,P0071,Clothing
U1028,P0427,Automotive
U1029,P0363,Home & Kitchen
U1029,P0135,Pet Supplies
U1029,P0323,Toys
U1029,P0154,Home & Kitchen
U1029,P0027,Home & Kitchen
U1030,P0049,Pet Supplies
U1030,P0137,Pet Supplies
U1030,P0199,Pet Supplies
U1030,P0393,Pet Supplies
U1030,P0254,Beauty & Personal Care
U1031,P0356,Clothing
U1031,P0071,Clothing
U1031,P0051,Clothing
U1031,P0062,Beauty & Personal Care
U1031,P0223,Clothing
U1032,P0051,Clothing
U1032,P0247,Health
U1032,P0387,Pet Supplies
U1032,P0172,Clothing
U1032,P0317,Health
U1033,P0199,Pet Supplies
U1033,P0128,Pet Supplies
U1033,P0462,Pet Supplies
U1033,P0387,Pet Supplies
U1033,P0150,Health
U1034,P0136,Home & Kitchen
U1034,P0027,Home & Kitchen
U1034,P0148,Home & Kitchen
U1034,P0402,Home & Kitchen
U1034,P0139,Books
U1035,P0162,Electronics
U1035,P0375,Electronics
U1035,P0481,Electronics
U1035,P0039,Electronics
U1035,P0017,Beauty & Personal Care
U1036,P0356,Clothing
U1036,P0051,Clothing
U1036,P0295,Clothing
U1036,P0071,Clothing
U1036,P0028,Health
U1037,P0323,Toys
U1037,P0400,Toys
U1037,P0272,Toys
U1037,P0087,Toys
U1037,P0190,Books
U1038,P0038,Electronics
U1038,P0383,Electronics
U1038,P0361,Electronics
U1038,P0204,Electronics
U1038,P0221,Health
U1039,P0162,Electronics
U1039,P0421,Electronics
U1039,P0187,Electronics
U1039,P0038,Electronics
U1039,P0382,Pet Supplies
U1040,P0037,Beauty & Personal Care
U1040,P0307,Beauty & Personal Care
U1040,P0149,Beauty & Personal Care
U1040,P0286,Beauty & Personal Care
U1040,P0045,Health
U1041,P0358,Electronics
U1041,P0383,Electronics
U1041,P0335,Electronics
U1041,P0095,Electronics
U1041,P0154,Home & Kitchen
U1042,P0133,Books
U1042,P0440,Books
U1042,P0135,Pet Supplies
U1042,P0190,Books
U1042,P0388,Books
U1043,P0439,Health
U1043,P0104,Health
U1043,P0100,Books
U1043,P0139,Books
U1043,P0086,Books
U1044,P0216,Sports & Outdoors
U1044,P0311,Beauty & Personal Care
U1044,P0161,Sports & Outdoors
U1044,P0307,Beauty & Personal Care
U1044,P0107,Beauty & Personal Care
U1045,P0067,Home & Kitchen
U1045,P0473,Health
U1045,P0247,Health
U1045,P0478,Home & Kitchen
U1045,P0028,Health
U1046,P0366,Pet Supplies
U1046,P0348,Pet Supplies
U1046,P0463,Home & Kitchen
U1046,P0393,Pet Supplies
U1046,P0166,Sports & Outdoors
U1047,P0021,Sports & Outdoors
U1047,P0251,Books
U1047,P0086,Books
U1047,P0216,Sports & Outdoors
U1047,P0298,Home & Kitchen
U1048,P0416,Toys
U1048,P0141,Toys
U1048,P0020,Toys
U1048,P0387,Pet Supplies
U1048,P0084,Toys
U1049,P0038,Electronics
U1049,P0358,Electronics
U1049,P0203,Electronics
U1049,P0375,Electronics
U1049,P0047,Automotive
U1050,P0130,Automotive
U1050,P0222,Automotive
U1050,P0254,Beauty & Personal Care
U1050,P0267,Toys
U1050,P0332,Toys
U1051,P0162,Electronics
U1051,P0038,Electronics
U1051,P0383,Electronics
U1051,P0481,Electronics
U1051,P0130,Automotive
U1052,P0356,Clothing
U1052,P0003,Clothing
U1052,P0051,Clothing
U1052,P0071,Clothing
U1052,P0169,Home & Kitchen
U1053,P0481,Electronics
U1053,P0162,Electronics
U1053,P0094,Electronics
U1053,P0421,Electronics
U1053,P0323,Toys
U1054,P0279,Sports & Outdoors
U1054,P0135,Pet Supplies
U1054,P0388,Books
U1054,P0440,Books
U1054,P0139,Books
U1055,P0114,Automotive
U1055,P0339,Automotive
U1055,P0281,Beauty & Personal Care
U1055,P0037,Beauty & Personal Care
U1055,P0427,Automotive
U1056,P0162,Electronics
U1056,P0094,Electronics
U1056,P0329,Sports & Outdoors
U1056,P0295,Clothing
U1056,P0216,Sports & Outdoors
U1057,P0356,Clothing
U1057,P0325,Clothing
U1057,P0295,Clothing
U1057,P0071,Clothing
U1057,P0373,Pet Supplies
U1058,P0162,Electronics
U1058,P0038,Electronics
U1058,P0383,Electronics
U1058,P0204,Electronics
U1058,P0279,Sports & Outdoors
U1059,P0223,Clothing
U1059,P0356,Clothing
U1059,P0325,Clothing
U1059,P0051,Clothing
U1059,P0267,Toys
U1060,P0166,Sports & Outdoors
U1060,P0451,Health
U1060,P0097,Sports & Outdoors
U1060,P0210,Sports & Outdoors
U1060,P0130,Automotive
U1061,P0317,Health
U1061,P0473,Health
U1061,P0247,Health
U1061,P0357,Health
U1061,P0323,Toys
U1062,P0481,Electronics
U1062,P0038,Electronics
U1062,P0383,Electronics
U1062,P0404,Electronics
U1062,P0279,Sports & Outdoors
U1063,P0387,Pet Supplies
U1063,P0462,Pet Supplies
U1063,P0366,Pet Supplies
U1063,P0134,Pet Supplies
U1063,P0427,Automotive
U1064,P0071,Clothing
U1064,P0223,Clothing
U1064,P0165,Clothing
U1064,P0325,Clothing
U1064,P0138,Beauty & Personal Care
U1065,P0356,Clothing
U1065,P0071,Clothing
U1065,P0392,Clothing
U1065,P0119,Clothing
U1065,P0481,Electronics
U1066,P0356,Clothing
U1066,P0119,Clothing
U1066,P0325,Clothing
U1066,P0486,Clothing
U1066,P0132,Home & Kitchen
U1067,P0356,Clothing
U1067,P0071,Clothing
U1067,P0051,Clothing
U1067,P0181,Clothing
U1067,P0154,Home & Kitchen
U1068,P0486,Clothing
U1068,P0051,Clothing
U1068,P0295,Clothing
U1068,P0119,Clothing
U1068,P0323,Toys
U1069,P0401,Pet Supplies
U1069,P0326,Beauty & Personal Care
U1069,P0135,Pet Supplies
U1069,P0305,Pet Supplies
U1069,P0128,Pet Supplies
U1070,P0148,Home & Kitchen
U1070,P0040,Toys
U1070,P0143,Home & Kitchen
U1070,P0154,Home & Kitchen
U1070,P0027,Home & Kitchen
U1071,P0347,Health
U1071,P0247,Health
U1071,P0189,Health
U1071,P0221,Health
U1071,P0388,Books
U1072,P0084,Toys
U1072,P0162,Electronics
U1072,P0038,Electronics
U1072,P0404,Electronics
U1072,P0187,Electronics
U1073,P0204,Electronics
U1073,P0039,Electronics
U1073,P0383,Electronics
U1073,P0375,Electronics
U1073,P0071,Clothing
U1074,P0391,Clothing
U1074,P0071,Clothing
U1074,P0070,Clothing
U1074,P0046,Clothing
U1074,P0279,Sports & Outdoors
U1075,P0323,Toys
U1075,P0399,Pet Supplies
U1075,P0400,Toys
U1075,P0040,Toys
U1075,P0056,Toys
U1076,P0162,Electronics
U1076,P0481,Electronics
U1076,P0173,Electronics
U1076,P0148,Home & Kitchen
U1076,P0404,Electronics
U1077,P0473,Health
U1077,P0279,Sports & Outdoors
U1077,P0499,Health
U1077,P0496,Health
U1077,P0385,Health
U1078,P0091,Beauty & Personal Care
U1078,P0412,Beauty & Personal Care
U1078,P0127,Beauty & Personal Care
U1078,P0307,Beauty & Personal Care
U1078,P0366,Pet Supplies
U1079,P0483,Beauty & Personal Care
U1079,P0017,Beauty & Personal Care
U1079,P0254,Beauty & Personal Care
U1079,P0424,Beauty & Personal Care
U1079,P0279,Sports & Outdoors
U1080,P0361,Electronics
U1080,P0383,Electronics
U1080,P0481,Electronics
U1080,P0162,Electronics
U1080,P0323,Toys
U1081,P0342,Health
U1081,P0247,Health
U1081,P0317,Health
U1081,P0056,Toys
U1081,P0362,Health
U1082,P0071,Clothing
U1082,P0356,Clothing
U1082,P0051,Clothing
U1082,P0172,Clothing
U1082,P0084,Toys
U1083,P0071,Clothing
U1083,P0155,Clothing
U1083,P0119,Clothing
U1083,P0356,Clothing
U1083,P0154,Home & Kitchen
U1084,P0071,Clothing
U1084,P0038,Electronics
U1084,P0173,Electronics
U1084,P0481,Electronics
U1084,P0154,Home & Kitchen
U1085,P0356,Clothing
U1085,P0392,Clothing
U1085,P0071,Clothing
U1085,P0295,Clothing
U1085,P0062,Beauty & Personal Care
U1086,P0481,Electronics
U1086,P0038,Electronics
U1086,P0383,Electronics
U1086,P0203,Electronics
U1086,P0476,Sports & Outdoors
U1087,P0056,Toys
U1087,P0221,Health
U1087,P0393,Pet Supplies
U1087,P0323,Toys
U1087,P0267,Toys
U1088,P0071,Clothing
U1088,P0223,Clothing
U1088,P0051,Clothing
U1088,P0119,Clothing
U1088,P0130,Automotive
U1089,P0363,Home & Kitchen
U1089,P0306,Beauty & Personal Care
U1089,P0148,Home & Kitchen
U1089,P0088,Beauty & Personal Care
U1089,P0106,Home & Kitchen
U1090,P0460,Clothing
U1090,P0356,Clothing
U1090,P0071,Clothing
U1090,P0003,Clothing
U1090,P0440,Books
U1091,P0162,Electronics
U1091,P0375,Electronics
U1091,P0038,Electronics
U1091,P0039,Electronics
U1091,P0440,Books
U1092,P0383,Electronics
U1092,P0130,Automotive
U1092,P0173,Electronics
U1092,P0323,Toys
U1092,P0481,Electronics
U1093,P0204,Electronics
U1093,P0038,Electronics
U1093,P0426,Electronics
U1093,P0059,Electronics
U1093,P0279,Sports & Outdoors
U1094,P0267,Toys
U1094,P0020,Toys
U1094,P0087,Toys
U1094,P0323,Toys
U1094,P0210,Sports & Outdoors
U1095,P0071,Clothing
U1095,P0162,Electronics
U1095,P0172,Clothing
U1095,P0094,Electronics
U1095,P0062,Beauty & Personal Care
U1096,P0038,Electronics
U1096,P0358,Electronics
U1096,P0365,Electronics
U1096,P0059,Electronics
U1096,P0279,Sports & Outdoors
U1097,P0481,Electronics
U1097,P0162,Electronics
U1097,P0187,Electronics
U1097,P0383,Electronics
U1097,P0463,Home & Kitchen
U1098,P0141,Toys
U1098,P0400,Toys
U1098,P0272,Toys
U1098,P0056,Toys
U1098,P0449,Pet Supplies
U1099,P0097,Sports & Outdoors
U1099,P0299,Sports & Outdoors
U1099,P0124,Sports & Outdoors
U1099,P0329,Sports & Outdoors
U1099,P0451,Health
U1100,P0356,Clothing
U1100,P0071,Clothing
U1100,P0070,Clothing
U1100,P0467,Clothing
U1100,P0279,Sports & Outdoors
U1101,P0361,Electronics
U1101,P0481,Electronics
U1101,P0039,Electronics
U1101,P0375,Electronics
U1101,P0388,Books
U1102,P0481,Electronics
U1102,P0375,Electronics
U1102,P0064,Electronics
U1102,P0039,Electronics
U1102,P0356,Clothing
U1103,P0440,Books
U1103,P0190,Books
U1103,P0133,Books
U1103,P0388,Books
U1103,P0017,Beauty & Personal Care
U1104,P0139,Books
U1104,P0388,Books
U1104,P0190,Books
U1104,P0027,Home & Kitchen
U1104,P0077,Books
U1105,P0329,Sports & Outdoors
U1105,P0166,Sports & Outdoors
U1105,P0216,Sports & Outdoors
U1105,P0097,Sports & Outdoors
U1105,P0401,Pet Supplies
U1106,P0481,Electronics
U1106,P0038,Electronics
U1106,P0361,Electronics
U1106,P0404,Electronics
U1106,P0366,Pet Supplies
U1107,P0463,Home & Kitchen
U1107,P0053,Home & Kitchen
U1107,P0154,Home & Kitchen
U1107,P0298,Home & Kitchen
U1107,P0118,Toys
U1108,P0440,Books
U1108,P0307,Beauty & Personal Care
U1108,P0037,Beauty & Personal Care
U1108,P0424,Beauty & Personal Care
U1108,P0366,Pet Supplies
U1109,P0424,Beauty & Personal Care
U1109,P0107,Beauty & Personal Care
U1109,P0483,Beauty & Personal Care
U1109,P0307,Beauty & Personal Care
U1109,P0022,Pet Supplies
U1110,P0279,Sports & Outdoors
U1110,P0216,Sports & Outdoors
U1110,P0388,Books
U1110,P0002,Sports & Outdoors
U1110,P0166,Sports & Outdoors
U1111,P0183,Beauty & Personal Care
U1111,P0088,Beauty & Personal Care
U1111,P0148,Home & Kitchen
U1111,P0463,Home & Kitchen
U1111,P0053,Home & Kitchen
U1112,P0071,Clothing
U1112,P0229,Books
U1112,P0119,Clothing
U1112,P0172,Clothing
U1112,P0460,Clothing
U1113,P0417,Automotive
U1113,P0478,Home & Kitchen
U1113,P0007,Automotive
U1113,P0009,Automotive
U1113,P0082,Automotive
U1114,P0017,Beauty & Personal Care
U1114,P0015,Beauty & Personal Care
U1114,P0037,Beauty & Personal Care
U1114,P0138,Beauty & Personal Care
U1114,P0323,Toys
U1115,P0162,Electronics
U1115,P0481,Electronics
U1115,P0383,Electronics
U1115,P0038,Electronics
U1115,P0247,Health
U1116,P0356,Clothing
U1116,P0051,Clothing
U1116,P0228,Clothing
U1116,P0172,Clothing
U1116,P0173,Electronics
U1117,P0169,Home & Kitchen
U1117,P0132,Home & Kitchen
U1117,P0145,Home & Kitchen
U1117,P0057,Health
U1117,P0044,Health
U1118,P0062,Beauty & Personal Care
U1118,P0127,Beauty & Personal Care
U1118,P0307,Beauty & Personal Care
U1118,P0286,Beauty & Personal Care
U1118,P0366,Pet Supplies
U1119,P0456,Books
U1119,P0281,Beauty & Personal Care
U1119,P0483,Beauty & Personal Care
U1119,P0029,Beauty & Personal Care
U1119,P0023,Beauty & Personal Care
U1120,P0387,Pet Supplies
U1120,P0135,Pet Supplies
U1120,P0338,Pet Supplies
U1120,P0440,Books
U1120,P0388,Books
U1121,P0038,Electronics
U1121,P0481,Electronics
U1121,P0361,Electronics
U1121,P0204,Electronics
U1121,P0323,Toys
U1122,P0417,Automotive
U1122,P0309,Toys
U1122,P0459,Toys
U1122,P0134,Pet Supplies
U1122,P0298,Home & Kitchen
U1123,P0427,Automotive
U1123,P0222,Automotive
U1123,P0401,Pet Supplies
U1123,P0183,Beauty & Personal Care
U1123,P0166,Sports & Outdoors
U1124,P0486,Clothing
U1124,P0155,Clothing
U1124,P0071,Clothing
U1124,P0223,Clothing
U1124,P0091,Beauty & Personal Care
U1125,P0071,Clothing
U1125,P0070,Clothing
U1125,P0054,Clothing
U1125,P0003,Clothing
U1125,P0382,Pet Supplies
U1126,P0141,Toys
U1126,P0400,Toys
U1126,P0298,Home & Kitchen
U1126,P0056,Toys
U1126,P0089,Automotive
U1127,P0323,Toys
U1127,P0087,Toys
U1127,P0267,Toys
U1127,P0020,Toys
U1127,P0114,Automotive
U1128,P0481,Electronics
U1128,P0162,Electronics
U1128,P0383,Electronics
U1128,P0404,Electronics
U1128,P0071,Clothing
U1129,P0244,Automotive
U1129,P0058,Automotive
U1129,P0495,Automotive
U1129,P0008,Automotive
U1129,P0279,Sports & Outdoors
U1130,P0279,Sports & Outdoors
U1130,P0161,Sports & Outdoors
U1130,P0437,Sports & Outdoors
U1130,P0166,Sports & Outdoors
U1130,P0451,Health
U1131,P0071,Clothing
U1131,P0172,Clothing
U1131,P0162,Electronics
U1131,P0375,Electronics
U1131,P0051,Clothing
U1132,P0361,Electronics
U1132,P0383,Electronics
U1132,P0038,Electronics
U1132,P0279,Sports & Outdoors
U1132,P0404,Electronics
U1133,P0325,Clothing
U1133,P0362,Health
U1133,P0028,Health
U1133,P0221,Health
U1133,P0051,Clothing
U1134,P0222,Automotive
U1134,P0201,Automotive
U1134,P0080,Automotive
U1134,P0089,Automotive
U1134,P0190,Books
U1135,P0071,Clothing
U1135,P0172,Clothing
U1135,P0232,Pet Supplies
U1135,P0451,Health
U1135,P0473,Health
U1136,P0138,Beauty & Personal Care
U1136,P0401,Pet Supplies
U1136,P0103,Beauty & Personal Care
U1136,P0135,Pet Supplies
U1136,P0029,Beauty & Personal Care
U1137,P0427,Automotive
U1137,P0008,Automotive
U1137,P0356,Clothing
U1137,P0071,Clothing
U1137,P0222,Automotive
U1138,P0440,Books
U1138,P0251,Books
U1138,P0190,Books
U1138,P0229,Books
U1138,P0097,Sports & Outdoors
U1139,P0133,Books
U1139,P0333,Books
U1139,P0146,Books
U1139,P0289,Books
U1139,P0027,Home & Kitchen
U1140,P0356,Clothing
U1140,P0071,Clothing
U1140,P0162,Electronics
U1140,P0172,Clothing
U1140,P0383,Electronics
U1141,P0022,Pet Supplies
U1141,P0382,Pet Supplies
U1141,P0387,Pet Supplies
U1141,P0225,Pet Supplies
U1141,P0027,Home & Kitchen
U1142,P0326,Beauty & Personal Care
U1142,P0127,Beauty & Personal Care
U1142,P0307,Beauty & Personal Care
U1142,P0286,Beauty & Personal Care
U1142,P0366,Pet Supplies
U1143,P0204,Electronics
U1143,P0481,Electronics
U1143,P0404,Electronics
U1143,P0038,Electronics
U1143,P0082,Automotive
U1144,P0071,Clothing
U1144,P0051,Clothing
U1144,P0172,Clothing
U1144,P0295,Clothing
U1144,P0199,Pet Supplies
U1145,P0204,Electronics
U1145,P0481,Electronics
U1145,P0094,Electronics
U1145,P0162,Electronics
U1145,P0130,Automotive
U1146,P0383,Electronics
U1146,P0426,Electronics
U1146,P0162,Electronics
U1146,P0361,Electronics
U1146,P0216,Sports & Outdoors
U1147,P0071,Clothing
U1147,P0223,Clothing
U1147,P0051,Clothing
U1147,P0155,Clothing
U1147,P0427,Automotive
U1148,P0473,Health
U1148,P0279,Sports & Outdoors
U1148,P0496,Health
U1148,P0385,Health
U1148,P0491,Health
U1149,P0449,Pet Supplies
U1149,P0393,Pet Supplies
U1149,P0135,Pet Supplies
U1149,P0348,Pet Supplies
U1149,P0148,Home & Kitchen
U1150,P0338,Pet Supplies
U1150,P0348,Pet Supplies
U1150,P0048,Pet Supplies
U1150,P0476,Sports & Outdoors
U1150,P0329,Sports & Outdoors
U1151,P0107,Beauty & Personal Care
U1151,P0286,Beauty & Personal Care
U1151,P0424,Beauty & Personal Care
U1151,P0307,Beauty & Personal Care
U1151,P0401,Pet Supplies
U1152,P0051,Clothing
U1152,P0054,Clothing
U1152,P0392,Clothing
U1152,P0046,Clothing
U1152,P0339,Automotive
U1153,P0071,Clothing
U1153,P0373,Pet Supplies
U1153,P0148,Home & Kitchen
U1153,P0172,Clothing
U1153,P0449,Pet Supplies
U1154,P0077,Books
U1154,P0133,Books
U1154,P0116,Books
U1154,P0190,Books
U1154,P0134,Pet Supplies
U1155,P0476,Sports & Outdoors
U1155,P0299,Sports & Outdoors
U1155,P0339,Automotive
U1155,P0216,Sports & Outdoors
U1155,P0397,Sports & Outdoors
U1156,P0210,Sports & Outdoors
U1156,P0323,Toys
U1156,P0400,Toys
U1156,P0416,Toys
U1156,P0313,Toys
U1157,P0356,Clothing
U1157,P0071,Clothing
U1157,P0460,Clothing
U1157,P0119,Clothing
U1157,P0481,Electronics
U1158,P0387,Pet Supplies
U1158,P0199,Pet Supplies
U1158,P0401,Pet Supplies
U1158,P0286,Beauty & Personal Care
U1158,P0449,Pet Supplies
U1159,P0329,Sports & Outdoors
U1159,P0279,Sports & Outdoors
U1159,P0299,Sports & Outdoors
U1159,P0476,Sports & Outdoors
U1159,P0047,Automotive
U1160,P0460,Clothing
U1160,P0165,Clothing
U1160,P0486,Clothing
U1160,P0223,Clothing
U1160,P0300,Toys
U1161,P0325,Clothing
U1161,P0486,Clothing
U1161,P0295,Clothing
U1161,P0394,Pet Supplies
U1161,P0051,Clothing
U1162,P0361,Electronics
U1162,P0162,Electronics
U1162,P0038,Electronics
U1162,P0383,Electronics
U1162,P0281,Beauty & Personal Care
U1163,P0166,Sports & Outdoors
U1163,P0161,Sports & Outdoors
U1163,P0463,Home & Kitchen
U1163,P0279,Sports & Outdoors
U1163,P0002,Sports & Outdoors
U1164,P0130,Automotive
U1164,P0201,Automotive
U1164,P0339,Automotive
U1164,P0427,Automotive
U1164,P0464,Health
U1165,P0038,Electronics
U1165,P0204,Electronics
U1165,P0059,Electronics
U1165,P0358,Electronics
U1165,P0279,Sports & Outdoors
U1166,P0030,Beauty & Personal Care
U1166,P0127,Beauty & Personal Care
U1166,P0472,Beauty & Personal Care
U1166,P0075,Beauty & Personal Care
U1166,P0401,Pet Supplies
U1167,P0071,Clothing
U1167,P0046,Clothing
U1167,P0155,Clothing
U1167,P0119,Clothing
U1167,P0169,Home & Kitchen
U1168,P0295,Clothing
U1168,P0356,Clothing
U1168,P0071,Clothing
U1168,P0172,Clothing
U1168,P0062,Beauty & Personal Care
U1169,P0071,Clothing
U1169,P0051,Clothing
U1169,P0172,Clothing
U1169,P0027,Home & Kitchen
U1169,P0473,Health
U1170,P0279,Sports & Outdoors
U1170,P0321,Health
U1170,P0417,Automotive
U1170,P0130,Automotive
U1170,P0221,Health
U1171,P0140,Beauty & Personal Care
U1171,P0088,Beauty & Personal Care
U1171,P0220,Beauty & Personal Care
U1171,P0327,Beauty & Personal Care
U1171,P0388,Books
U1172,P0356,Clothing
U1172,P0401,Pet Supplies
U1172,P0199,Pet Supplies
U1172,P0462,Pet Supplies
U1172,P0373,Pet Supplies
U1173,P0002,Sports & Outdoors
U1173,P0210,Sports & Outdoors
